edge_id,from_node_id,to_node_id,区域ID,区域名,方向,车道数,长度,轨迹,judgment,道路名称,道路等级
'44669546#2',3023686559,566899916,320508,姑苏区,北N,3,70.39,"MULTILINESTRING((120.63330484056533 31.323609236777887, 120.63327470733714 31.32390225622153, 120.63327985501662 31.32409536223943, 120.63329262946871 31.32423981501335))",driveway,娄门内大街,次干路
'44669547#0',803392221,4451401623,320508,姑苏区,东E,3,65.54,"MULTILINESTRING((120.62178499032667 31.329418607336304, 120.62246684087663 31.329500241495936))",driveway,北园路,支路
'44669547#3',4451401623,4451401628,320508,姑苏区,东E,3,161.33,"MULTILINESTRING((120.6224710304051 31.329500770092583, 120.62414329619297 31.329736393802996))",driveway,北园路,支路
'44669547#4',4451401628,4451401627,320508,姑苏区,东E,3,84.21,"MULTILINESTRING((120.62414444916938 31.329736505346123, 120.62421895362743 31.329740320211585, 120.62432145431625 31.329738069448364, 120.62440205071051 31.32973360917939, 120.62450454976587 31.329723060597427, 120.62478371044241 31.329685929203674, 120.62501815816671 31.329655275025477))",driveway,北园路,支路
'44669547#5',4451401627,803392410,320508,姑苏区,东E,3,237.77,"MULTILINESTRING((120.62502353240689 31.329654652977204, 120.62750376897102 31.329401916931513))",driveway,北园路,支路
'44669548#0',cluster_4199012313_810140846,5398296578,320508,姑苏区,东E,4,145.67,"MULTILINESTRING((120.62450528362182 31.294707939594506, 120.62601256320171 31.294931267990254))",driveway,竹辉路,次干路
'44669548#1',5398296578,cluster_cluster_4508902285_4508902287_cluster_5398296568_5398296569,320508,姑苏区,东E,4,119.84,"MULTILINESTRING((120.62601580864822 31.29493168877495, 120.62726185737394 31.295084692074433))",driveway,竹辉路,次干路
'44669548#3',cluster_cluster_4508902285_4508902287_cluster_5398296568_5398296569,cluster_266775128_4199009579_5872726004_5872726012,320508,姑苏区,东E,5,85.39,"MULTILINESTRING((120.62759148488693 31.29510422268619, 120.62798167226036 31.295142278542954, 120.62848296690741 31.295189420769304))",driveway,竹辉路,次干路
'44669552#0',567016187,5234105878,320508,姑苏区,南S,3,119.34,"MULTILINESTRING((120.61122136691073 31.312340048822584, 120.61147844254026 31.31128679633526))",driveway,养育巷,次干路
'44669552#1',5234105878,5124428986,320508,姑苏区,南S,3,68.27,"MULTILINESTRING((120.61149303312095 31.31122483569376, 120.61162920356365 31.310620470715747))",driveway,养育巷,次干路
'44669552#2',5124428986,4401976619,320508,姑苏区,南S,3,105.13,"MULTILINESTRING((120.61163713525987 31.310585082836315, 120.61184478730789 31.30965411106205))",driveway,养育巷,次干路
'44669552#3',4401976619,6942854486,320508,姑苏区,南S,3,64.99,"MULTILINESTRING((120.61185844371568 31.30959168200931, 120.61197920594465 31.30901489888464))",driveway,养育巷,次干路
'44669552#4',6942854486,gneJ295,320508,姑苏区,南S,3,56.27,"MULTILINESTRING((120.61197968282292 31.30901265296722, 120.6120654131576 31.30857934407184, 120.61207781346386 31.308512562408794))",driveway,养育巷,次干路
'44669552#4.60',gneJ295,cluster_gneJ344_gneJ345_gneJ346_gneJ347,320508,姑苏区,南S,6,63.72,"MULTILINESTRING((120.61199237527754 31.30842655339445, 120.61210844728191 31.30786068610104))",driveway,养育巷,次干路
'44669553#0',566834141,4462309598,320508,姑苏区,东E,3,86.24,"MULTILINESTRING((120.59996199897462 31.316812163648738, 120.60056908475717 31.31698730363283, 120.60061065761617 31.316996739316142, 120.60065927503932 31.317005945937318, 120.60070401868224 31.317014629155857, 120.60073534670853 31.31702206942634, 120.60076893456443 31.31703153614657, 120.60080597829604 31.317045577029752, 120.60082477859608 31.31705404573208))",driveway,西中市,次干路
'44669553#1',4462309598,cluster_430312132_4462309601,320508,姑苏区,东E,3,21.44,"MULTILINESTRING((120.60098307188021 31.317137906615606, 120.60107295284415 31.317189462637742, 120.60111554355719 31.31720847745584, 120.6011589722242 31.31722344932099, 120.6011732712097 31.317227143885916))",driveway,西中市,次干路
'44669553#3',cluster_430312132_4462309601,4400766758,320508,姑苏区,东E,3,49.34,"MULTILINESTRING((120.60136037966848 31.317268431582775, 120.60187576834338 31.31731468187787))",driveway,西中市,次干路
'44669553#4',4400766758,3222746210,320508,姑苏区,东E,3,32.41,"MULTILINESTRING((120.60203619048198 31.317331208444724, 120.60237359618417 31.317369891701873))",driveway,西中市,次干路
'44669553#6',3222746210,3222744837,320508,姑苏区,东E,3,337.41,"MULTILINESTRING((120.60247423788721 31.317382414640495, 120.6035171189059 31.317523923794113, 120.60379311766081 31.31756064481789, 120.60405079297205 31.317594948734392, 120.60533083391033 31.317768018709355, 120.6059682658391 31.317890487002693))",driveway,西中市,次干路
'44678822#0',566899870,4462309620,320508,姑苏区,东E,3,131.55,"MULTILINESTRING((120.60645054360566 31.31798336159544, 120.6078198383583 31.318142017718543))",driveway,东中市,次干路
'44678822#1',4462309620,4462309623,320508,姑苏区,东E,3,126.38,"MULTILINESTRING((120.60782402727287 31.31814254676514, 120.60913454916907 31.318323994043837))",driveway,东中市,次干路
'44678822#2',4462309623,gneJ93,320508,姑苏区,东E,3,23.9,"MULTILINESTRING((120.60913622474219 31.31832420564562, 120.60938514088106 31.31835193216314))",driveway,东中市,次干路
'44678822#2.28',gneJ93,430312133,320508,姑苏区,东E,4,48.69,"MULTILINESTRING((120.6094728263757 31.318332641288656, 120.60998144540469 31.318389465938502))",driveway,东中市,次干路
'44678823#2',4462309716,4462309625,320508,姑苏区,南S,1,228.44,"MULTILINESTRING((120.60599046025771 31.3205247581157, 120.60610973873384 31.31954804695089, 120.60630373547494 31.318483169291955))",non-driveway,阊门西街,巷（弄）
'44678824#0',566899908,cluster_gneJ28_gneJ29,320508,姑苏区,北N,3,354.84,"MULTILINESTRING((120.60482443806985 31.3256622075969, 120.60601986437865 31.32738877165722, 120.60625625013934 31.327708941686122, 120.60654431327902 31.32799661443474, 120.60682819485878 31.328208808706325, 120.60692250035447 31.328272889909577))",driveway,平四路,次干路
'44678824#0.376',cluster_gneJ28_gneJ29,4904176058,320508,姑苏区,东E,3,268.1,"MULTILINESTRING((120.60706700534894 31.32835450253083, 120.6071796319511 31.328383840869567, 120.60783248199347 31.328514436268996, 120.6098131522774 31.32888370633278))",driveway,平四路,次干路
'44678824#1',4904176058,566899895,320508,姑苏区,东E,3,131.5,"MULTILINESTRING((120.60981524355964 31.328884106058712, 120.6111771850193 31.32908245885775))",driveway,平四路,次干路
'447683182#0',430312150,1446611215,320508,姑苏区,东E,1,174.18,"MULTILINESTRING((120.62316419401841 31.324635592930925, 120.62319138494213 31.324640606213507, 120.624926012381 31.325058838328808))",driveway,东北街步行街,步行道
'447683182#3',1446611215,3762442406,320508,姑苏区,东E,1,187.49,"MULTILINESTRING((120.62509130080646 31.325099868608742, 120.62553759040809 31.32521401367697, 120.62572874069231 31.32527536395655, 120.62584412457406 31.325307983887, 120.62595742993942 31.32533551451368, 120.62698431799289 31.32556267364928))",driveway,东北街步行街,步行街
'447683182#5',3762442406,810134045,320508,姑苏区,东E,1,61.98,"MULTILINESTRING((120.6269870348746 31.325563265049098, 120.62743796929043 31.325651604461545, 120.6275036864654 31.325657960587307, 120.62758546135596 31.32566082553268, 120.62762589997571 31.325661302672167))",driveway,东北街步行街,步行街
'447683186',4447556345,4447556346,320508,姑苏区,东E,3,98.67,"MULTILINESTRING((120.6186723347434 31.327835550681886, 120.61969235056267 31.3279937345667))",driveway,无名,巷（弄）
'447683190#0',4447556393,5398296829,320508,姑苏区,南S,3,45.64,"MULTILINESTRING((120.61791377144812 31.330106833175098, 120.61802755011834 31.329707052094708))",driveway,无名,巷（弄）
'447683190#1',5398296829,4447556350,320508,姑苏区,南S,3,72.68,"MULTILINESTRING((120.61802824157849 31.329704629760364, 120.6182064230419 31.329067307068286))",driveway,无名,巷（弄）
'447683190#2',4447556350,4447556345,320508,姑苏区,南S,3,129.13,"MULTILINESTRING((120.61820700492832 31.329065063081433, 120.61851359276102 31.3279308228931))",driveway,无名,巷（弄）
'447683191#0',567016189,4447556343,320508,姑苏区,南S,3,246.01,"MULTILINESTRING((120.61420473768939 31.32948341604805, 120.61491982954702 31.327351778062095))",driveway,无名,巷（弄）
'447683193#0',4447556343,5398296826,320508,姑苏区,东E,3,55.24,"MULTILINESTRING((120.61504410022346 31.32727778614601, 120.6156226894438 31.32731604846466))",driveway,无名,巷（弄）
'447683193#1',5398296826,566899882,320508,姑苏区,东E,3,196.06,"MULTILINESTRING((120.61562929652573 31.32731653201777, 120.61598445241701 31.32735298518424, 120.61764290451076 31.32768836772035))",driveway,无名,巷（弄）
'447683193#2',566899882,4447556345,320508,姑苏区,东E,3,68.05,"MULTILINESTRING((120.61780445908093 31.327714997644424, 120.61851028236202 31.32781197911292))",driveway,无名,巷（弄）
'448092195#0',4451401385,4451401403,320508,姑苏区,北N,4,21.77,"MULTILINESTRING((120.61893202506558 31.324712344367, 120.61896078028157 31.324738672799466, 120.61898094529548 31.324784864362403, 120.61897896385453 31.324834342806554, 120.61895492841548 31.324879263172352, 120.61891279207617 31.324912844242178, 120.61887784157537 31.32492392054978))",driveway,庭园路,支路
'448092195#1',4451401403,4451401385,320508,姑苏区,南S,4,20.43,"MULTILINESTRING((120.61873145622673 31.324891711183803, 120.61870968547476 31.3248717355507, 120.61868952058073 31.324825543951405, 120.61869149763153 31.32477624581829, 120.61871553543334 31.324731235356673, 120.61875777449858 31.324697746448745, 120.6187860544296 31.3246887109744))",driveway,庭园路,支路
'448092196#0',566899882,cluster_4451401535_4451401539,320508,姑苏区,南S,3,83.55,"MULTILINESTRING((120.6176842001528 31.327654861715295, 120.6179954034235 31.326950471261583))",driveway,庭园路,支路
'448092196#2',cluster_4451401535_4451401539,4451401424,320508,姑苏区,南S,3,194.16,"MULTILINESTRING((120.618026376961 31.326880426280827, 120.61846903354457 31.325787313767837, 120.61864755887841 31.325215114552527))",driveway,庭园路,支路
'448092196#3',4451401424,4451401403,320508,姑苏区,南S,3,33,"MULTILINESTRING((120.61864858576662 31.325211886712697, 120.6187428962604 31.3249255649813))",driveway,庭园路,支路
'448092202#0',4451401294,5398292401,320508,姑苏区,西W,3,124.13,"MULTILINESTRING((120.6223754075414 31.3217842671865, 120.62196176318051 31.321709679540106, 120.62135326616107 31.32159188444973, 120.62110265506593 31.32154331510545))",driveway,谢衙前,巷（弄）
'448092202#2',5398292401,4451400879,320508,姑苏区,西W,3,115.01,"MULTILINESTRING((120.62094173298827 31.32151697192825, 120.61975689420234 31.32131479562643))",driveway,谢衙前,巷（弄）
'448092221',cluster_1446611208_4451401298,4451401294,320508,姑苏区,西W,3,113.04,"MULTILINESTRING((120.62353800881144 31.322002242289614, 120.62237802153423 31.321784766581764))",driveway,谢衙前,巷（弄）
'448092249',4451401299,5207817158,320508,姑苏区,东E,3,131.79,"MULTILINESTRING((120.61803181466637 31.3219810477286, 120.6185221204697 31.322140317755892, 120.61936254865934 31.322284977513853))",driveway,大王家巷,巷（弄）
'448092288#0',4451401595,4447556346,320508,姑苏区,西W,3,204.95,"MULTILINESTRING((120.62178101101897 31.32846998763958, 120.62070534290892 31.3282808444469, 120.61967478253442 31.328086396202696))",driveway,无名,巷（弄）
'448092293#0',5139690665,4451401528,320508,姑苏区,西W,3,533.26,"MULTILINESTRING((120.62757056705954 31.32685315748473, 120.62678175141883 31.32683090292237, 120.62664073382048 31.326911090572448, 120.62653745319884 31.3270073087715, 120.62641058075135 31.327536823002447, 120.62633599224537 31.327611745381784, 120.624012781794 31.32729140367787, 120.62392472566376 31.32727922052557, 120.62399456455586 31.326966917090974, 120.62307118626383 31.326826521850233))",driveway,无名,巷（弄）
'448092293#1',4451401528,4451401523,320508,姑苏区,西W,3,56.21,"MULTILINESTRING((120.62306689636249 31.32682581103367, 120.62248842827319 31.326724179806714))",driveway,无名,巷（弄）
'449254430',4462260490,1468775629,320508,姑苏区,东E,3,65.96,"MULTILINESTRING((120.61093247737365 31.3268664100052, 120.61152390700968 31.32697013818874, 120.61161086898508 31.326975635277766))",driveway,校场桥路,巷（弄）
'449254434',4462260503,4904176055,320508,姑苏区,南S,3,288.2,"MULTILINESTRING((120.60709297418174 31.327805902561913, 120.60723661717286 31.327244886184953, 120.60735859145503 31.326742901514145, 120.60769179086847 31.32555408016694, 120.60778990150033 31.325276677183474))",driveway,廖家巷,巷（弄）
'449258897',cluster_4462260400_566899910_5872862397,4462309716,320508,姑苏区,南S,1,52,"MULTILINESTRING((120.6058241878831 31.320971439839347, 120.60591549827339 31.320792490357572, 120.6059900973009 31.320526645361337))",non-driveway,阊门西街,巷（弄）
'449258902#1',4462309762,430312133,320508,姑苏区,南S,3,320.07,"MULTILINESTRING((120.60862479263139 31.321149842127834, 120.60893560672321 31.320175795043962, 120.60898834203383 31.320051321466483, 120.60904174260708 31.319954549017126, 120.60915669383668 31.319779374555345, 120.60932740083987 31.319567989701195, 120.60944273228209 31.31944423113519, 120.60960583181483 31.31928438382365, 120.60969125413925 31.31918009034164, 120.60978501427104 31.319053494436456, 120.60985043768534 31.31892573930409, 120.60997152114464 31.31854937091551))",driveway,中街路,次干路
'449258963#0',cluster_430312132_4462309601,4462314046,320508,姑苏区,南S,3,497.39,"MULTILINESTRING((120.60120407990928 31.31720950118473, 120.60129824969346 31.31681856900915, 120.60152758517602 31.315824348700495, 120.60163762166208 31.315159711711573, 120.60172868251473 31.314771065862892, 120.6019700711606 31.312778832537152))",driveway,南新路,巷（弄）
'449258972#0',4462309602,4462309624,320508,姑苏区,北N,3,121.65,"MULTILINESTRING((120.60085959501195 31.317412665472247, 120.60081697243088 31.31764338934861, 120.6008241724178 31.31774056967, 120.60086733017593 31.317844916031564, 120.60093794335987 31.31798927941551, 120.60098276973923 31.31804856134938, 120.60105905735387 31.31815975021349, 120.60110911648292 31.318261249212902, 120.60115808132376 31.31843902947623))",driveway,北浩弄,支路
'449258972#1',4462309624,5868813688,320508,姑苏区,北N,3,376.24,"MULTILINESTRING((120.60115942109616 31.31844419541925, 120.60120953647187 31.318680170483088, 120.60115768652813 31.319133854909975, 120.60113268856864 31.31932414191113, 120.60101533127882 31.31939482237432, 120.6009075523938 31.320458686410774, 120.60064992570558 31.321759656603003))",driveway,北浩弄,支路
'449265240',4462368633,4462368644,320508,姑苏区,北N,1,862.57,"MULTILINESTRING((120.60535671268102 31.304117132205867, 120.60509327219685 31.304913838758807, 120.60471937934828 31.305538111706433, 120.60434953279268 31.306230553400226, 120.60421066577591 31.306632920799938, 120.60406573280089 31.307050777866213, 120.6037498847885 31.30762643542794, 120.60370792708902 31.307682111866704, 120.60364013574959 31.307737486332172, 120.60360524945541 31.307762810078223, 120.60355845748587 31.30778953495935, 120.60336555869235 31.307828232804674, 120.6031694300006 31.307865877931505, 120.60258286972943 31.308180333044206, 120.60222743260583 31.30842749156078, 120.60215826635047 31.308553639695177, 120.60193269544241 31.30884931129213, 120.60178529048969 31.309098912254406, 120.60163027689504 31.309424853050412, 120.60138693569729 31.31023067412091, 120.60143770369775 31.31046981811575, 120.6014607752715 31.310699244962233))",non-driveway,阊胥路,次干路
'449265259',4462368282,427662647,320508,姑苏区,东E,3,5.13,"MULTILINESTRING((120.6091939748416 31.298799985986076, 120.60924714177648 31.29880756018926))",driveway,侍其巷,巷（弄）
'449265268',cluster_7497044404_cluster_5293079868_803325064,4462368516,320508,姑苏区,南S,3,179.45,"MULTILINESTRING((120.60835301317168 31.302259944234397, 120.60867658707178 31.300665793360807))",driveway,学士街,支路
'449265269#1',7502572073,4462368516,320508,姑苏区,东E,3,120.62,"MULTILINESTRING((120.60743703022631 31.300312774302633, 120.60867460902976 31.300544538979985))",driveway,无名,巷（弄）
'449265270#0',4462368554,cluster_3502499431_3502499432,320508,姑苏区,北N,1,153.36,"MULTILINESTRING((120.61608643086929 31.301631852406082, 120.6159992720802 31.302669153238494, 120.61600694360212 31.302744064735123, 120.61604648800207 31.302792149888877, 120.61606595951935 31.302919862366853, 120.61605691523228 31.302999514144673))",non-driveway,金师河沿,巷（弄）
'449378240#0',4463418146,4463418154,320508,姑苏区,东E,1,200.2,"MULTILINESTRING((120.60841134809588 31.305122088176685, 120.60901191934018 31.305162048340065, 120.60943673917568 31.30516518117569, 120.60981022073804 31.30518801046151, 120.61049513878406 31.305315487004446))",non-driveway,庙堂巷,巷（弄）
'449378240#2',4463418154,4463418162,320508,姑苏区,东E,1,179.28,"MULTILINESTRING((120.61063693539148 31.305353391653256, 120.61078815768721 31.305409058970728, 120.61116170254549 31.305496011786946, 120.61247999145738 31.305654475238686))",non-driveway,庙堂巷,巷（弄）
'449378242#0',4401976619,4463418274,320508,姑苏区,西W,1,52.15,"MULTILINESTRING((120.61182240927421 31.309629252729852, 120.61127584845485 31.309599960587008))",non-driveway,古吴路,巷（弄）
'449378242#1',4463418274,4463418268,320508,姑苏区,西W,1,134.74,"MULTILINESTRING((120.61117723619893 31.30959469788008, 120.61084394461494 31.309577039579217, 120.60976831465841 31.309483144764176))",non-driveway,古吴路,巷（弄）
'449378242#8',4463418268,4463418263,320508,姑苏区,西W,1,197.96,"MULTILINESTRING((120.60976517153817 31.309482815652363, 120.60770127958037 31.309267495788205))",non-driveway,古吴路,巷（弄）
449378242#9',4463418263,4463418260,320508,姑苏区,西W,1,27.27,"MULTILINESTRING((120.60762726267045 31.309261696712692, 120.60734139160098 31.309246536736588))",non-driveway,古吴路,人行道
'449378251',4463418303,4463418317,320508,姑苏区,北N,1,52.71,"MULTILINESTRING((120.60875969640759 31.311509268346807, 120.60865974183372 31.311976762400434))",non-driveway,步行道,步行道
'449378259',4463418154,4463418135,320508,姑苏区,南S,1,105.25,"MULTILINESTRING((120.61056201938689 31.305275153756003, 120.61071045014378 31.30433478304278))",non-driveway,无名,巷（弄）
'449378273',4463418274,4463418242,320508,姑苏区,南S,1,134.21,"MULTILINESTRING((120.6112136700861 31.30955379769457, 120.611282219293 31.309027272352004, 120.6113277144347 31.308635785634703, 120.61133552546744 31.30848035049247, 120.6112537656884 31.308369336201714))",non-driveway,步行道,步行道
'449378276',4463418209,4463418242,320508,姑苏区,北N,1,86.84,"MULTILINESTRING((120.61124414937845 31.30767260743991, 120.61121854838848 31.30782951531627, 120.61136073564471 31.30784794516341, 120.61127971643795 31.30834420477713))",non-driveway,步行道,步行道
'449378277',4463418298,4463418318,320508,姑苏区,北N,1,116.56,"MULTILINESTRING((120.60997984706896 31.311118649149225, 120.60991091597985 31.31176385830714, 120.60981189245784 31.31187457311608, 120.60975482225605 31.31213344215598))",non-driveway,步行道,步行道
'449378286#0',cluster_cluster_4400766782_833668194_cluster_7497044405_7497044407,4463418128,320508,姑苏区,北N,1,144.32,"MULTILINESTRING((120.608792095857 31.302529499950257, 120.6085578243484 31.30381514564603))",non-driveway,剪金桥巷,巷（弄）
'449378286#2',4463418128,4463418146,320508,姑苏区,北N,1,125.66,"MULTILINESTRING((120.6085364964182 31.30394417318151, 120.6084172246684 31.304744114667088, 120.60836042845835 31.305067024447695))",non-driveway,剪金桥巷,巷（弄）
'449378286#5',4463418146,gneJ83,320508,姑苏区,北N,1,181.53,"MULTILINESTRING((120.60833837174229 31.305195767757347, 120.60806757824537 31.306816063246053))",non-driveway,剪金桥巷,巷（弄）
'449378292',4463418136,4463418109,320508,姑苏区,南S,1,186.88,"MULTILINESTRING((120.6116378970765 31.304316959396647, 120.61170686086153 31.303682120792573, 120.61178739051364 31.303691916803235, 120.61186865758494 31.303202154771835, 120.61193453252919 31.303060065797787, 120.61199386170811 31.30297756189961, 120.61201527183968 31.302745175465944))",non-driveway,无名,巷（弄）
'449378293#0',3023685095,4463418325,320508,姑苏区,西W,1,152.7,"MULTILINESTRING((120.610830674583 31.31387929033099, 120.60989121959942 31.313749147799193, 120.60925346437803 31.31363201496851))",non-driveway,西百花巷,巷（弄）
'449378293#1',4463418325,4463418322,320508,姑苏区,西W,1,173.9,"MULTILINESTRING((120.60925346437803 31.31363201496851, 120.60884178134532 31.313556520954915, 120.60796436497719 31.31336619020687, 120.60748008798149 31.31325768157395))",non-driveway,西百花巷,巷（弄）
'449378293#2',4463418322,4463418321,320508,姑苏区,西W,1,30.09,"MULTILINESTRING((120.60748092572094 31.313257787383353, 120.6071715804697 31.313202504793864))",non-driveway,西百花巷,巷（弄）
'449378295#0',cluster_4463418355_7500042921,4463418353,320508,姑苏区,西W,1,103.13,"MULTILINESTRING((120.610321030608 31.31620918830324, 120.60924843620754 31.31607953733529))",non-driveway,三茅观巷,巷（弄）
'449378295#1',4463418353,4463418352,320508,姑苏区,西W,1,52.3,"MULTILINESTRING((120.6092454001566 31.316079120007323, 120.60870101894156 31.316016214939044))",non-driveway,三茅观巷,巷（弄）
'449378295#2',4463418352,4463418350,320508,姑苏区,西W,1,80,"MULTILINESTRING((120.60869819290713 31.316015801511764, 120.6078712821119 31.315887921141236))",non-driveway,三茅观巷,巷（弄）
'449378295#4',4463418350,4463418346,320508,姑苏区,西W,1,102.22,"MULTILINESTRING((120.60786803834456 31.315887409717572, 120.607238519893 31.31578476047757, 120.60708157813832 31.315780210640856, 120.60680581851774 31.315775699603762))",non-driveway,三茅观巷,巷（弄）
'449378296#0',4463418138,4463418136,320508,姑苏区,西W,1,87.49,"MULTILINESTRING((120.61263090248536 31.304498499564463, 120.6118123096151 31.304419325316267, 120.61171827393332 31.30440774473825))",non-driveway,瓣莲巷,巷（弄）
'449378296#1',4463418136,4463418135,320508,姑苏区,西W,1,72.97,"MULTILINESTRING((120.61156852994165 31.304389265017434, 120.61080996675501 31.304295688485244))",non-driveway,瓣莲巷,巷（弄）
'449378296#2',4463418135,4463418128,320508,姑苏区,西W,1,200.51,"MULTILINESTRING((120.61066100138765 31.304275508566928, 120.6098578033741 31.304156743826063, 120.60930696422744 31.30405277617255, 120.6087951597547 31.303929691247692, 120.60860268967349 31.30390193411515))",non-driveway,瓣莲巷,巷（弄）
'449378297#1',5398296612,5398296613,320508,姑苏区,西W,1,89.87,"MULTILINESTRING((120.6047371822017 31.30831624954644, 120.60385854489758 31.308611910912568))",non-driveway,无名,巷（弄）
'449378300#2',4463418284,4463418263,320508,姑苏区,南S,1,93.03,"MULTILINESTRING((120.60754516088478 31.310119781218265, 120.6076510204023 31.30928595011875))",non-driveway,施林巷,巷（弄）
'449492034#1',4464432162,4462368282,320508,姑苏区,北N,1,283.72,"MULTILINESTRING((120.60893718657273 31.29642902495073, 120.60876264026405 31.29728890793152, 120.60871373574935 31.297420308102406, 120.60871747124826 31.29753852875281, 120.60862352580017 31.298650284716995, 120.60896251461985 31.298769338916713))",non-driveway,步行道,步行道
'451504028#0',cluster_3212040828_566899874_7828731847_7828731848,5398296542,320508,姑苏区,西W,2,44.42,"MULTILINESTRING((120.63299980921332 31.304743610669934, 120.63289956856543 31.304711186892487, 120.63270735800886 31.304672647414634, 120.63254868327212 31.30465402736223))",non-driveway,十梓街,支路
'451504028#1',5398296542,3212055598,320508,姑苏区,西W,4,165.52,"MULTILINESTRING((120.6325041330022 31.304704885824787, 120.63229547886762 31.304656031089014, 120.63214443279882 31.304638994338248, 120.63197601095706 31.304632099149543, 120.63178251572043 31.30462392939404, 120.631602554774 31.304620608887657, 120.63138640453782 31.30461526742575, 120.63078333670445 31.304607474320754))",driveway,十梓街,支路
'451504028#2',3212055598,5868813755,320508,姑苏区,西W,4,63.55,"MULTILINESTRING((120.63067861301195 31.30460310606134, 120.63001232750385 31.304569429703403))",driveway,十梓街,支路
'451504028#3',5868813755,gneJ34,320508,姑苏区,西W,4,80.91,"MULTILINESTRING((120.62985156960518 31.30455852439822, 120.62956856097247 31.304534267607377, 120.62931709376252 31.30450887911026, 120.62900686049474 31.304468605196455))",driveway,十梓街,支路
'451504028#3.122',gneJ34,5872725987,320508,姑苏区,西W,5,58.98,"MULTILINESTRING((120.62891912001714 31.30448655611439, 120.62830613039381 31.304409480897004))",driveway,十梓街,支路
'454323072',266775136,cluster_4508902862_5872726008_cluster_266775144_5872726009,320508,姑苏区,南S,4,42.52,"MULTILINESTRING((120.6282565292141 31.301468118866573, 120.62828020877791 31.30108487876537))",driveway,凤凰街,次干路
'454323074',4508902829,566899829,320508,姑苏区,南S,3,10.56,"MULTILINESTRING((120.62322333482312 31.300853982274305, 120.62324186007432 31.30076043535845))",driveway,平桥直街,支路
'454323075',566834125,4508902063,320508,姑苏区,北N,3,179.72,"MULTILINESTRING((120.62121733735869 31.28911196821816, 120.62098428771637 31.290641727775796, 120.62096623486825 31.29072067211242))",driveway,人民路,主干路
'454323076',4508902063,4508902069,320508,姑苏区,北N,3,21.03,"MULTILINESTRING((120.62092271128641 31.29092297821194, 120.62088624290853 31.29110782756719))",driveway,步行道,步行道
'454323077',4508902068,4508902062,320508,姑苏区,南S,3,22.5,"MULTILINESTRING((120.62072418187077 31.29108705646275, 120.62076032574954 31.29088587638011))",driveway,人民路,主干路
'454323078',4508902062,4198991656,320508,姑苏区,南S,3,175.9,"MULTILINESTRING((120.62078313342283 31.290688778355932, 120.62078646760233 31.290627148748353, 120.6209992977566 31.289116406299485))",driveway,人民路,主干路
'454323080#0',4508903900,4508903768,320508,姑苏区,南S,3,164.08,"MULTILINESTRING((120.61363643034422 31.314224707553443, 120.61385529824894 31.312757120569852))",driveway,无名,巷（弄）
'454323080#1',4508903908,4508903900,320508,姑苏区,南S,3,36.37,"MULTILINESTRING((120.6135714842985 31.31463369125819, 120.61362338342119 31.314308794093773))",driveway,河沿下塘,巷（弄）
'454323080#2',4508903927,4508903908,320508,姑苏区,南S,3,144.01,"MULTILINESTRING((120.61347169292917 31.316015645070905, 120.6135200733191 31.315109938950666, 120.61353383430534 31.314993396740537, 120.61356197782318 31.314719016113028))",driveway,河沿下塘,巷（弄）
'454323080#3',4508903939,4508903927,320508,姑苏区,南S,3,78.95,"MULTILINESTRING((120.61345817737985 31.316813589175503, 120.6134637892292 31.31633721144973, 120.6134684705809 31.31610171810453))",driveway,河沿下塘,巷（弄）
'454323080#4',4508903953,4508903939,320508,姑苏区,南S,3,83.47,"MULTILINESTRING((120.6133959176222 31.317565621049294, 120.6134580382521 31.316814939461654))",driveway,河沿下塘,巷（弄）
'454323080#5',4508903963,4508903953,320508,姑苏区,南S,3,63.69,"MULTILINESTRING((120.61333918368851 31.318140258588347, 120.61339564846067 31.317567961023943))",driveway,河沿下塘,巷（弄）
'454323080#6',gneJ343,4508903963,320508,姑苏区,南S,3,70.39,"MULTILINESTRING((120.61327995115779 31.318818028691567, 120.61333500551575 31.318185096272085))",driveway,河沿下塘,巷（弄）
'454323085#0',566899829,5121496563,320508,姑苏区,南S,3,191.12,"MULTILINESTRING((120.62326943506284 31.30061185846025, 120.62356558571284 31.29890738994524))",driveway,乌鹊桥路,支路
'454323085#2',5121496563,5398296590,320508,姑苏区,南S,3,82.47,"MULTILINESTRING((120.62356558571284 31.29890738994524, 120.62369339226687 31.298171984594344))",driveway,乌鹊桥路,支路
'454323085#3',5398296590,3212055582,320508,姑苏区,南S,3,75.7,"MULTILINESTRING((120.62371807831036 31.298033816308692, 120.62384130306855 31.297359476091508))",driveway,乌鹊桥路,支路
'454323085#4',3212055582,4508902465,320508,姑苏区,南S,3,65.94,"MULTILINESTRING((120.62385170606395 31.29729653417159, 120.62387732079172 31.297117165217482, 120.62399029413035 31.29671303095076))",driveway,乌鹊桥路,支路
'454323142',4508902446,4508902453,320508,姑苏区,北N,1,7.86,"MULTILINESTRING((120.62272088134401 31.296456743705654, 120.62275380486241 31.296521750548855))",non-driveway,步行道,步行道
'454323146',4484963783,4199012301,320508,姑苏区,西W,3,58.3,"MULTILINESTRING((120.6390987104961 31.303746929309177, 120.63849042905 31.30368721606756))",driveway,无名,巷（弄）
